trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,last_observed,marked_past,num_updates,num_schedule_changes,num_schedule_rewrites
1732867950_C..S04R,049250_C..S04R,C,1,1732867950,1C 0812+ 168/EUC,1732890425,1732890440,538,0,0
1732867950_GS.N01R,049250_GS.N01R,GS,0,1732867950,0S 0812+ GCS/TSS,1732886028,1732886039,262,0,0
1732867950_GS.S04R,049250_GS.S04R,GS,1,1732867950,0S 0812+ TSS/GCS,1732886024,1732886028,261,0,0
1732867950_J..S26R,049250_J..S26R,Z,1,1732867950,1Z 0812+ P-A/BRD,1732889065,1732889075,895,0,0
1732867950_L..N,049250_L..N,L,0,1732867950,0L 0812+RPY/8AV,1732888126,1732888136,531,0,0
1732867950_M..S20R,049250_M..S20R,M,1,1732867950,1M 0812+ CTL/MET,1732890233,1732890245,847,0,0
1732867980_6..N06R,049300_6..N06R,6,0,1732867980,06 0813  BBR/3AB,1732888139,1732888147,543,0,0
1732867980_7..N,049300_7..N,7,0,1732867980,07 0813 34H/WPT,1732887974,1732887982,541,0,0
1732867980_D..S78R,049300_D..S78R,D,1,1732867980,1D 0813 BPK/STL,1732891300,1732891311,986,0,0
1732867980_E..N66R,049300_E..N66R,E,0,1732867980,1E 0813 WTC/P-A,1732888923,1732888938,324,0,0
1732867980_E..S71R,049300_E..S71R,E,1,1732867980,1E 0813 P-A/WTC,1732889224,1732889239,456,0,0
1732867980_G..N14R,049300_G..N14R,G,0,1732867980,1G 0813 CHU/CRS,1732888210,1732888218,777,0,0
1732867980_H..N21R,049300_H..N21R,H,0,1732867980,1H 0813 RPK/BCR,1732896777,1732896792,959,0,0
1732868010_7X..S,049350_7X..S,7X,1,1732868010,07 0813+ MST/34H,1732888604,1732888612,625,0,0
1732868010_G..S14R,049350_G..S14R,G,1,1732868010,1G 0813+ CRS/CHU,1732888435,1732888443,803,0,0
1732868040_1..S12R,049400_1..S12R,1,1,1732868040,01 0814  137/SFT,1732888469,1732888477,512,0,0
1732868040_6..S08R,049400_6..S08R,6X,1,1732868040,06 0814  PEL/BBR,1732889617,1732889624,740,0,0
1732868040_L..S,049400_L..S,L,1,1732868040,0L 0814 8AV/RPY,1732888126,1732888136,519,0,0
1732868070_1..N03R,049450_1..N03R,1,0,1732868070,01 0814+ SFT/242,1732889347,1732889354,704,0,0
1732868070_1..S12R,049450_1..S12R,1,1,1732868070,01 0814+ 137/SFT,1732886553,1732886564,42,0,0
1732868100_4..S34R,049500_4..S34R,4,1,1732868100,04 0815  WDL/UTI,1732890745,1732890749,890,0,0
1732868100_7..N,049500_7..N,7,0,1732868100,07 0815 34H/MST,1732888387,1732888394,580,0,0
1732868100_A..N55R,049500_A..N55R,A,0,1732868100,1A 0815 FAR/207,1732893113,1732893128,707,1,1
1732868100_J..N41R,049500_J..N41R,J,0,1732868100,1J 0815 BRD/P-A,1732889615,1732889620,948,0,0
1732868100_N..S34R,049500_N..S34R,N,1,1732868100,1N 0815 DIT/STL,1732890818,1732890829,1110,0,0
1732868100_SI.N28R,049500_SI.N28R,SS,0,1732868100,1SS 0815 TNV/STG,1732888568,1732888576,690,0,0
1732868130_1..S04R,049550_1..S04R,1,1,1732868130,01 0815+ 238/SFT,1732889767,1732889774,759,0,0
1732868130_2..N01R,049550_2..N01R,2,0,1732868130,02 0815+ FLA/241,1732888574,1732888582,601,0,0
1732868130_D..N07R,049550_D..N07R,D,0,1732868130,1D 0815+ STL/205,1732892196,1732892200,1084,0,0
1732868130_F..S68R,049550_F..S68R,F,1,1732868130,1F 0815+ 179/KHY,1732891975,1732891986,618,0,0
1732868130_N..N16R,049550_N..N16R,N,0,1732868130,1N 0815+ STL/962,1732889933,1732889943,987,0,0
1732868160_3..N01R,049600_3..N01R,3,0,1732868160,03 0816  NLT/148,1732890839,1732890850,903,0,0
1732868160_4..N06R,049600_4..N06R,4,0,1732868160,04 0816  UTI/WDL,1732890310,1732890314,832,0,0
1732868160_GS.N04R,049600_GS.N04R,GS,0,1732868160,0S 0816  GCS/TSS,1732886234,1732886238,289,0,0
1732868160_GS.S01R,049600_GS.S01R,GS,1,1732868160,0S 0816  TSS/GCS,1732886223,1732886234,288,0,0
1732868160_R..S71R,049600_R..S71R,R,1,1732868160,1R 0816 CTL/95S,1732891534,1732891538,1197,0,0
1732868160_SI.S03R,049600_SI.S03R,SI,1,1732868160,1SI 0816 STG/TNV,1732888884,1732888891,724,0,0
1732868190_3..S01R,049650_3..S01R,3,1,1732868190,03 0816+ 148/NLT,1732890959,1732890970,919,0,0
1732868190_6..N03R,049650_6..N03R,6,0,1732868190,06 0816+ BBR/177,1732889204,1732889212,685,0,0
1732868190_A..S57R,049650_A..S57R,A,1,1732868190,1A 0816+ 207/LEF,1732890335,1732890350,516,0,0
1732868190_B..N,049650_B..N,B,0,1732868190,1B 0816+ BBC/BPK,1732896997,1732897005,1716,0,0
1732868190_Q..S36R,049650_Q..S36R,Q,1,1732868190,1Q 0816+ 962/STL,1732890048,1732890053,777,0,0
1732868220_7..N,049700_7..N,7,0,1732868220,07 0817 34H/MST,1732888604,1732888612,591,0,0
1732868220_C..N04R,049700_C..N04R,C,0,1732868220,1C 0817 EUC/168,1732890635,1732890650,534,0,0
1732868220_F..N69R,049700_F..N69R,F,0,1732868220,1F 0817 STL/179,1732892005,1732892016,1048,0,0
1732868220_L..S,049700_L..S,L,1,1732868220,0L 0817 8AV/RPY,1732888306,1732888316,519,0,0
1732868250_2..S05R,049750_2..S05R,2,1,1732868250,02 0817+ 241/FLA,1732892264,1732892275,1053,0,0
1732868250_7X..S,049750_7X..S,7X,1,1732868250,07 0817+ MST/34H,1732888694,1732888702,603,0,0
1732868250_J..S25R,049750_J..S25R,J,1,1732868250,1J 0817+ P-A/BRD,1732889305,1732889315,887,0,0
1732868250_M..N20R,049750_M..N20R,M,0,1732868250,1M 0817+ MET/CTL,1732890444,1732890455,835,0,0
1732868280_1..S03R,049800_1..S03R,1,1,1732868280,01 0818  242/SFT,1732889939,1732889947,743,0,0
1732868280_4..N43R,049800_4..N43R,4,0,1732868280,04 0818  UTI/BUR,1732889699,1732889707,711,0,0
1732868280_5..S04R,049800_5..S04R,5,1,1732868280,05 0818  DYR/FLA,1732892579,1732892590,1096,0,0
1732868280_E..S71R,049800_E..S71R,E,1,1732868280,1E 0818 P-A/WTC,1732886701,1732886716,236,0,0
1732868280_Q..N36R,049800_Q..N36R,Q,0,1732868280,1Q 0818 STL/962,1732890383,1732890393,1028,0,0
1732868310_1..N12R,049850_1..N12R,1,0,1732868310,01 0818+ SFT/137,1732888259,1732888267,519,0,0
1732868310_L..N,049850_L..N,L,0,1732868310,0L 0818+RPY/8AV,1732888381,1732888391,517,0,0
1732868340_7..N,049900_7..N,7,0,1732868340,07 0819 34H/WPT,1732888319,1732888327,543,0,0
1732868370_5..N71X001,049950_5..N71X001,5,0,1732868370,05 0819+ FLA/DYR,1732891420,1732891424,940,0,0
1732868370_6..N01R,049950_6..N01R,6,0,1732868370,06 0819+ BBR/PEL,1732890119,1732890127,767,0,0
1732868370_GS.S04R,049950_GS.S04R,GS,1,1732868370,0S 0819+ TSS/GCS,1732886444,1732886448,277,0,0
1732868370_L..N,049950_L..N,L,0,1732868370,0L 0819+MYR/8AV,1732887556,1732887566,399,0,0
1732868370_M..S20R,049950_M..S20R,M,1,1732868370,1M 0819+ CTL/MET,1732890755,1732890759,860,0,0
1732868370_N..S72R,049950_N..S72R,W,1,1732868370,1W 0819+ DIT/WHL,1732888967,1732888972,826,0,0
1732868400_6..S03R,050000_6..S03R,6,1,1732868400,06 0820  177/BBR,1732889354,1732889362,665,0,0
1732868400_7X..S,050000_7X..S,7X,1,1732868400,07 0820 MST/34H,1732888837,1732888844,579,0,0
1732868400_B..S,050000_B..S,B,1,1732868400,1B 0820 BPK/BBC,1732891900,1732891911,741,0,0
1732868400_D..S14R,050000_D..S14R,D,1,1732868400,1D 0820 BPK/STL,1732891360,1732891371,541,0,0
1732868400_E..N66R,050000_E..N66R,E,0,1732868400,1E 0820 WTC/P-A,1732889254,1732889269,430,0,0
1732868400_E..S71R,050000_E..S71R,E,1,1732868400,1E 0820 P-A/WTC,1732889434,1732889449,212,0,0
1732868400_G..S14R,050000_G..S14R,G,1,1732868400,1G 0820 CRS/CHU,1732888735,1732888744,791,0,0
1732868400_GS.N01R,050000_GS.N01R,GS,0,1732868400,0S 0820  GCS/TSS,1732886508,1732886519,286,0,0
1732868400_J..N41R,050000_J..N41R,J,0,1732868400,1J 0820 BRD/P-A,1732891795,1732891807,1199,0,0
1732868400_L..S,050000_L..S,L,1,1732868400,0L 0820 8AV/RPY,1732888531,1732888541,525,0,0
1732868430_3..S01R,050050_3..S01R,3,1,1732868430,03 0820+ 148/NLT,1732891360,1732891364,932,0,0
1732868430_4..S34R,050050_4..S34R,4,1,1732868430,04 0820+ WDL/UTI,1732891030,1732891034,888,0,0
1732868430_7..S,050050_7..S,7,1,1732868430,07 0820+ WPT/34H,1732888424,1732888432,535,0,0
1732868430_G..N14R,050050_G..N14R,G,0,1732868430,1G 0820+ CHU/CRS,1732888473,1732888480,752,0,0
1732868460_6..S08R,050100_6..S08R,6X,1,1732868460,06 0821  PEL/BBR,1732890187,1732890194,776,0,0
1732868460_7..N,050100_7..N,7,0,1732868460,07 0821 34H/MST,1732888777,1732888784,582,0,0
1732868460_A..N54R,050100_A..N54R,A,0,1732868460,1A 0821 LEF/207,1732892422,1732892437,637,0,0
1732868460_C..S04R,050100_C..S04R,C,1,1732868460,1C 0821 168/EUC,1732890650,1732890665,519,0,0
1732868460_FS.N01R,050100_FS.N01R,FS,0,1732868460,1FS 0821 PPK/FKN,1732886911,1732886926,270,0,0
1732868460_H..S21R,050100_H..S21R,H,1,1732868460,1H 0821 BCR/RPK,1732887002,1732887016,276,0,0
1732868460_R..N93R,050100_R..N93R,R,0,1732868460,1R 0821 95S/CTL,1732891790,1732891793,1191,0,0
1732868460_SI.N02R,050100_SI.N02R,SI,0,1732868460,1SI 0821 GKS/STG,1732888291,1732888298,605,0,0
1732868490_2..S06R,050150_2..S06R,2,1,1732868490,02 0821+ 241/NLT,1732892905,1732892914,1139,0,0
1732868490_F..N68R,050150_F..N68R,F,0,1732868490,1F 0821+ KHY/179,1732891675,1732891686,967,0,0
1732868490_F..S68R,050150_F..S68R,F,1,1732868490,1F 0821+ 179/KHY,1732891990,1732892001,1009,1,0
1732868490_FS.S01R,050150_FS.S01R,FS,1,1732868490,1FS 0821+ FKN/PPK,1732886911,1732886926,268,0,0
1732868490_R..S71R,050150_R..S71R,R,1,1732868490,1R 0821+ CTL/95S,1732891835,1732891838,1192,0,0
1732868520_5..S14R,050200_5..S14R,5,1,1732868520,05 0822  DYR/BWG,1732890187,1732890194,776,0,0
1732868520_7..S,050200_7..S,7,1,1732868520,07 0822 MST/34H,1732889099,1732889107,611,0,0
1732868520_J..S13R,050200_J..S13R,J,1,1732868520,1J 0822 P-A/BRD,1732889545,1732889555,883,0,0
1732868520_N..N33R,050200_N..N33R,N,0,1732868520,1N 0822 STL/DIT,1732891043,1732891054,1084,0,0
1732868520_N..N72R,050200_N..N72R,W,0,1732868520,1W 0822 WHL/DIT,1732889077,1732889087,822,0,0
1732868550_1..N03R,050250_1..N03R,1,0,1732868550,01 0822+ SFT/242,1732889849,1732889857,691,0,0
1732868550_6..N01R,050250_6..N01R,6,0,1732868550,06 0822+ BBR/PEL,1732890460,1732890464,772,0,0
1732868550_N..S34R,050250_N..S34R,N,1,1732868550,1N 0822+ DIT/STL,1732890923,1732890934,1063,0,0
1732868580_2..N01R,050300_2..N01R,2,0,1732868580,02 0823  FLA/241,1732893394,1732893409,1147,0,0
1732868580_7..N,050300_7..N,7,0,1732868580,07 0823 34H/MST,1732888964,1732888972,597,0,0
1732868580_L..N,050300_L..N,L,0,1732868580,0L 0823 105/8AV,1732888576,1732888586,507,0,0
1732868580_L..S,050300_L..S,L,1,1732868580,0L 0823 8AV/MYR,1732887676,1732887686,387,0,0
1732868580_M..N20R,050300_M..N20R,M,0,1732868580,1M 0823 MET/CTL,1732890875,1732890879,849,0,0
1732868610_A..S58R,050350_A..S58R,A,1,1732868610,1A 0823+ 207/FAR,1732892587,1732892602,638,0,0
1732868610_D..N07R,050350_D..N07R,D,0,1732868610,1D 0823+ STL/205,1732892501,1732892511,1061,0,0
1732868610_GS.S01R,050350_GS.S01R,GS,1,1732868610,0S 0823+ TSS/GCS,1732886669,1732886677,267,0,0
1732868640_1..S03R,050400_1..S03R,1,1,1732868640,01 0824  242/SFT,1732890370,1732890374,760,0,0
1732868640_3..N01R,050400_3..N01R,3,0,1732868640,03 0824  NLT/148,1732891214,1732891225,873,0,0
1732868640_B..N,050400_B..N,B,0,1732868640,1B 0824 BBC/145,1732891029,1732891040,862,0,0
1732868640_E..N66R,050400_E..N66R,E,0,1732868640,1E 0824 WTC/P-A,1732889494,1732889509,430,0,0
1732868640_GS.N04R,050400_GS.N04R,GS,0,1732868640,0S 0824  GCS/TSS,1732886699,1732886707,271,0,0
1732868670_C..N04R,050450_C..N04R,C,0,1732868670,1C 0824+ EUC/168,1732891116,1732891131,536,0,0
1732868670_L..N,050450_L..N,L,0,1732868670,0L 0824+RPY/8AV,1732888711,1732888721,513,0,0
1732868670_M..S20R,050450_M..S20R,M,1,1732868670,1M 0824+ CTL/MET,1732891149,1732891160,873,0,0
1732868670_Q..S36R,050450_Q..S36R,Q,1,1732868670,1Q 0824+ 962/STL,1732891114,1732891118,919,0,0
1732868700_4..N06R,050500_4..N06R,4,0,1732868700,04 0825  UTI/WDL,1732890820,1732890824,820,0,0
1732868700_7..N,050500_7..N,7,0,1732868700,07 0825 34H/111,1732888522,1732888529,518,0,0
1732868700_J..N41R,050500_J..N41R,J,0,1732868700,1J 0825 BRD/P-A,1732891795,1732891807,1159,0,0
1732868730_1..N03R,050550_1..N03R,1,0,1732868730,01 0825+ SFT/242,1732890119,1732890127,727,0,0
1732868730_6..N06R,050550_6..N06R,6,0,1732868730,06 0825+ BBR/3AB,1732888949,1732888957,571,0,0
1732868760_3..S01R,050600_3..S01R,3,1,1732868760,03 0826  148/NLT,1732891484,1732891495,909,0,0
1732868760_4..S34R,050600_4..S34R,4,1,1732868760,04 0826  WDL/UTI,1732891829,1732891840,955,0,0
1732868760_A..N85R,050600_A..N85R,A,0,1732868760,1A 0826 FAR/200,1732893548,1732893563,692,1,0
1732868760_H..N21R,050600_H..N21R,H,0,1732868760,1H 0826 RPK/BCR,1732897557,1732897572,959,0,0
1732868760_L..S,050600_L..S,L,1,1732868760,0L 0826 8AV/RPY,1732888876,1732888891,520,0,0
1732868760_N..S72R,050600_N..S72R,W,1,1732868760,1W 0826 DIT/WHL,1732891174,1732891178,1069,0,0
1732868760_Q..N36R,050600_Q..N36R,Q,0,1732868760,1Q 0826 STL/962,1732890803,1732890814,1020,0,0
1732868790_6..S08R,050650_6..S08R,6X,1,1732868790,06 0826+ PEL/BBR,1732890400,1732890404,764,0,0
1732868790_D..S14R,050650_D..S14R,D,1,1732868790,1D 0826+ BPK/STL,1732892721,1732892726,693,0,0
1732868790_E..S71R,050650_E..S71R,E,1,1732868790,1E 0826+ P-A/WTC,1732889614,1732889629,428,0,0
1732868820_7..N,050700_7..N,7,0,1732868820,07 0827 34H/111,1732888597,1732888604,514,0,0
1732868820_7X..S,050700_7X..S,7X,1,1732868820,07 0827 MST/34H,1732889219,1732889227,597,0,0
1732868820_F..S69R,050700_F..S69R,F,1,1732868820,1F 0827 179/KHY,1732892276,1732892286,992,1,0
1732868820_G..S14R,050700_G..S14R,G,1,1732868820,1G 0827 CRS/CHU,1732889305,1732889314,811,0,0
1732868820_R..S71R,050700_R..S71R,R,1,1732868820,1R 0827 CTL/95S,1732892315,1732892318,1213,0,0
1732868850_F..N69R,050750_F..N69R,F,0,1732868850,1F 0827+ STL/179,1732892606,1732892616,1043,0,0
1732868850_GS.N01R,050750_GS.N01R,GS,0,1732868850,0S 0827+ GCS/TSS,1732886924,1732886932,261,0,0
1732868850_GS.S04R,050750_GS.S04R,GS,1,1732868850,0S 0827+ TSS/GCS,1732886924,1732886932,261,0,0
1732868850_M..N20R,050750_M..N20R,M,0,1732868850,1M 0827+ MET/CTL,1732891375,1732891386,879,0,0
1732868880_2..S05R,050800_2..S05R,2,1,1732868880,02 0828  241/FLA,1732893169,1732893175,1094,0,0
1732868880_6..S03R,050800_6..S03R,6,1,1732868880,06 0828  177/BBR,1732889849,1732889857,651,0,0
1732868910_5..N71X001,050850_5..N71X001,5,0,1732868910,05 0828+ FLA/DYR,1732891930,1732891934,928,0,0
1732868910_6..N01R,050850_6..N01R,6,0,1732868910,06 0828+ BBR/PEL,1732890899,1732890910,791,0,0
1732868910_E..N55R,050850_E..N55R,E,0,1732868910,1E 0828+ WTC/179,1732889749,1732889764,429,0,0
1732868940_1..S12R,050900_1..S12R,1,1,1732868940,01 0829  137/SFT,1732889437,1732889444,1363,0,0
1732868940_7..N,050900_7..N,7,0,1732868940,07 0829 34H/111,1732888777,1732888784,516,0,0
1732868940_A..S57R,050900_A..S57R,A,1,1732868940,1A 0829 207/LEF,1732892317,1732892332,598,0,0
1732868940_G..N14R,050900_G..N14R,G,0,1732868940,1G 0829 CHU/CRS,1732888915,1732888924,743,0,0
1732868940_L..S,050900_L..S,L,1,1732868940,0L 0829 8AV/RPY,1732889056,1732889057,514,0,0
1732868940_N..S34R,050900_N..S34R,N,1,1732868940,1N 0829 DIT/STL,1732891610,1732891613,1103,0,0
1732868940_R..N93R,050900_R..N93R,R,0,1732868940,1R 0829 95S/CTL,1732892003,1732892015,1156,0,0
1732868970_1..N03R,050950_1..N03R,1,0,1732868970,01 0829+ SFT/242,1732890400,1732890404,724,0,0
1732868970_1..S03R,050950_1..S03R,1,1,1732868970,01 0829+ 242/SFT,1732890584,1732890595,749,0,0
1732868970_4..S34R,050950_4..S34R,4,1,1732868970,04 0829+ WDL/UTI,1732892009,1732892020,939,0,0
1732868970_D..N07R,050950_D..N07R,D,0,1732868970,1D 0829+ STL/205,1732892891,1732892901,1065,0,0
1732869000_B..S,051000_B..S,B,1,1732869000,1B 0830 BPK/BBC,1732892215,1732892226,783,0,0
1732869000_J..N43R,051000_J..N43R,J,0,1732869000,1J 0830 BRD/EPY,1732888669,1732888674,702,0,0
1732869000_J..S13R,051000_J..S13R,J,1,1732869000,1J 0830 P-A/BRD,1732889915,1732889920,868,0,0
1732869030_2..N01R,051050_2..N01R,2,0,1732869030,02 0830+ FLA/241,1732893799,1732893811,1140,0,0
1732869030_7..S,051050_7..S,7,1,1732869030,07 0830+ WPT/34H,1732888957,1732888964,528,0,0
1732869030_GS.S01R,051050_GS.S01R,GS,1,1732869030,0S 0830+ TSS/GCS,1732887097,1732887104,284,0,0
1732869030_N..N33R,051050_N..N33R,N,0,1732869030,1N 0830+ STL/DIT,1732891733,1732891745,1107,0,0
1732869060_7..N,051100_7..N,7,0,1732869060,07 0831 34H/111,1732888852,1732888859,514,0,0
1732869060_A..N54R,051100_A..N54R,A,0,1732869060,1A 0831 LEF/207,1732892677,1732892692,614,0,0
1732869060_FS.N01R,051100_FS.N01R,FS,0,1732869060,1FS 0831 PPK/FKN,1732887497,1732887512,269,0,0
1732869060_GS.N04R,051100_GS.N04R,GS,0,1732869060,0S 0831  GCS/TSS,1732887157,1732887164,292,0,0
1732869060_L..N,051100_L..N,L,0,1732869060,0L 0831 RPY/8AV,1732889101,1732889111,504,0,0
1732869060_SI.N03R,051100_SI.N03R,SI,0,1732869060,1SI 0831 TNV/STG,1732890129,1732890138,770,0,0
1732869060_SI.S03R,051100_SI.S03R,SI,1,1732869060,1SI 0831 STG/TNV,1732889814,1732889822,728,0,0
1732869090_5..S45R,051150_5..S45R,5,1,1732869090,05 0831+ DYR/FLA,1732892689,1732892695,1030,0,0
1732869090_6..N01R,051150_6..N01R,6,0,1732869090,06 0831+ BBR/PEL,1732891229,1732891240,835,0,0
1732869090_7X..S,051150_7X..S,7X,1,1732869090,07 0831+ MST/34H,1732889347,1732889354,580,0,0
1732869090_FS.S01R,051150_FS.S01R,FS,1,1732869090,1FS 0831+ FKN/PPK,1732887497,1732887512,267,0,0
1732869090_L..N,051150_L..N,L,0,1732869090,0L 0831+MYR/8AV,1732888231,1732888241,390,0,0
1732869120_3..S01R,051200_3..S01R,3,1,1732869120,03 0832  148/NLT,1732891739,1732891750,903,0,0
1732869120_4..N43R,051200_4..N43R,4,0,1732869120,04 0832  UTI/BUR,1732890434,1732890445,729,0,0
1732869120_B..N,051200_B..N,B,0,1732869120,1B 0832 BBC/KGB,1732894978,1732894986,1324,0,0
1732869120_F..S68R,051200_F..S68R,F,1,1732869120,1F 0832 179/STL,1732893191,1732893201,1067,1,0
1732869120_L..S,051200_L..S,L,1,1732869120,0L 0832 8AV/MYR,1732888261,1732888271,392,0,0
1732869150_E..N66R,051250_E..N66R,E,0,1732869150,1E 0832+ WTC/P-A,1732889854,1732889869,387,0,0
1732869150_M..S20R,051250_M..S20R,M,1,1732869150,1M 0832+ CTL/MET,1732891585,1732891596,867,0,0
1732869150_Q..S36R,051250_Q..S36R,Q,1,1732869150,1Q 0832+ 962/STL,1732891163,1732891174,1015,0,0
1732869180_7..N,051300_7..N,7,0,1732869180,07 0833 34H/111,1732889002,1732889009,522,0,0
1732869180_C..S04R,051300_C..S04R,C,1,1732869180,1C 0833 168/EUC,1732891251,1732891266,511,0,0
1732869180_D..S14R,051300_D..S14R,D,1,1732869180,1D 0833 BPK/STL,1732892721,1732892726,669,0,0
1732869180_F..N68R,051300_F..N68R,F,0,1732869180,1F 0833 KHY/179,1732892456,1732892466,980,0,0
1732869210_1..N12R,051350_1..N12R,1,0,1732869210,01 0833+ SFT/137,1732889249,1732889257,531,0,0
1732869210_7..S,051350_7..S,7,1,1732869210,07 0833+ MST/34H,1732889609,1732889617,597,0,0
1732869210_N..N72R,051350_N..N72R,W,0,1732869210,1W 0833+ WHL/DIT,1732890068,1732890078,861,0,0
1732869240_5..N65X002,051400_5..N65X002,5,0,1732869240,05 0834  UTI/180,1732890929,1732890940,682,0,0
1732869240_C..N04R,051400_C..N04R,C,0,1732869240,1C 0834 EUC/168,1732891551,1732891566,527,0,0
1732869240_GS.N01R,051400_GS.N01R,GS,0,1732869240,0S 0834  GCS/TSS,1732887344,1732887352,277,0,0
1732869240_GS.S04R,051400_GS.S04R,GS,1,1732869240,0S 0834  TSS/GCS,1732887329,1732887337,275,0,0
1732869270_6..N03R,051450_6..N03R,6,0,1732869270,06 0834+ BBR/177,1732890419,1732890430,687,0,0
1732869270_L..N,051450_L..N,L,0,1732869270,0L 0834+RPY/8AV,1732889251,1732889262,496,0,0
1732869270_M..N20R,051450_M..N20R,M,0,1732869270,1M 0834+ MET/CTL,1732891855,1732891866,887,0,0
1732869300_2..N,051500_2..N,2,0,1732869300,E2 0835  FLA/241,1732893100,1732893109,592,0,0
1732869300_2..N01R,051500_2..N01R,2,0,1732869300,=2 0835  FLA/241,1732888664,1732888672,453,0,0
1732869300_A..S57R,051500_A..S57R,A,1,1732869300,1A 0835 207/LEF,1732892317,1732892332,574,0,0
1732869300_E..S71R,051500_E..S71R,E,1,1732869300,1E 0835 P-A/WTC,1732889989,1732890004,192,0,0
1732869300_G..S14R,051500_G..S14R,G,1,1732869300,1G 0835 CRS/CHU,1732889576,1732889584,783,0,0
1732869300_J..N41R,051500_J..N41R,J,0,1732869300,1J 0835 BRD/P-A,1732891795,1732891807,1079,0,0
1732869300_L..S,051500_L..S,L,1,1732869300,0L 0835 8AV/RPY,1732889386,1732889396,510,0,0
1732869300_Q..N36R,051500_Q..N36R,Q,0,1732869300,1Q 0835 STL/962,1732891268,1732891279,1010,0,0
1732869330_3..N01R,051550_3..N01R,3,1,1732869330,03 0835+ NLT/148,1732891529,1732891540,835,0,0
1732869330_6..S08R,051550_6..S08R,6X,1,1732869330,06 0835+ PEL/BBR,1732891034,1732891045,769,0,0
1732869330_7..N,051550_7..N,7,0,1732869330,07 0835+ 34H/111,1732889137,1732889144,517,0,0
1732869330_G..N14R,051550_G..N14R,G,0,1732869330,1G 0835+ CHU/CRS,1732889485,1732889494,767,0,0
1732869330_R..N93R,051550_R..N93R,R,0,1732869330,1R 0835+ 95S/CTL,1732892603,1732892616,1183,0,0
1732869360_1..S03R,051600_1..S03R,1,1,1732869360,01 0836  242/SFT,1732891090,1732891094,776,0,0
1732869360_2..S05R,051600_2..S05R,2,1,1732869360,02 0836  241/FLA,1732889647,1732889654,584,0,0
1732869360_4..S06R,051600_4..S06R,4,1,1732869360,04 0836  WDL/UTI,1732892204,1732892215,925,0,0
1732869360_R..S71R,051600_R..S71R,R,1,1732869360,1R 0836 CTL/95S,1732892798,1732892811,1206,0,0
1732869390_4..N06R,051650_4..N06R,4,0,1732869390,04 0836+ UTI/WDL,1732891330,1732891334,808,0,0
1732869390_6..S03R,051650_6..S03R,6,1,1732869390,06 0836+ 177/BBR,1732890839,1732890850,743,0,0
1732869390_N..S34R,051650_N..S34R,N,1,1732869390,1N 0836+ DIT/STL,1732892048,1732892060,1101,0,0
1732869420_5..N66R,051700_5..N66R,5,0,1732869420,05 0837  FLA/DYR,1732892350,1732892354,944,0,0
1732869420_GS.N04R,051700_GS.N04R,GS,0,1732869420,0S 0837  GCS/TSS,1732887487,1732887494,296,0,0
1732869420_GS.S01R,051700_GS.S01R,GS,1,1732869420,0S 0837  TSS/GCS,1732887479,1732887487,295,0,0
1732869420_H..S21R,051700_H..S21R,H,1,1732869420,1H 0837 BCR/RPK,1732888007,1732888022,279,0,0
1732869450_1..N03R,051750_1..N03R,1,0,1732869450,01 0837+ SFT/242,1732890820,1732890824,700,0,0
1732869450_5..S45R,051750_5..S45R,5,1,1732869450,05 0837+ DYR/FLA,1732893439,1732893454,1031,0,0
1732869450_6..N01R,051750_6..N01R,6,0,1732869450,06 0837+ BBR/PEL,1732891364,1732891375,773,0,0
1732869450_7..N,051750_7..N,7,0,1732869450,07 0837+ 34H/111,1732889302,1732889309,513,0,0
1732869450_7X..S,051750_7X..S,7X,1,1732869450,07 0837+ MST/34H,1732889827,1732889834,582,0,0
1732869450_Q..S36R,051750_Q..S36R,Q,1,1732869450,1Q 0837+ 962/STL,1732891835,1732891838,1064,0,0
1732869480_3..S01R,051800_3..S01R,3,1,1732869480,03 0838  148/NLT,1732892020,1732892024,860,0,0
1732869480_F..S69R,051800_F..S69R,F,1,1732869480,1F 0838 179/STL,1732893417,1732893426,1068,0,0
1732869480_J..S13R,051800_J..S13R,J,1,1732869480,1J 0838 P-A/BRD,1732890535,1732890546,887,0,0
1732869480_L..S,051800_L..S,L,1,1732869480,0L 0838 8AV/RPY,1732889566,1732889576,508,0,0
1732869510_D..S14R,051850_D..S14R,D,1,1732869510,1D 0838+ 205/STL,1732888011,1732888026,380,1,0
1732869510_F..N69R,051850_F..N69R,F,0,1732869510,1F 0838+ STL/179,1732893522,1732893531,1077,0,0
1732869540_N..S72R,051900_N..S72R,W,1,1732869540,1W 0839 DIT/WHL,1732891174,1732891178,965,0,0
1732869570_7..N,051950_7..N,7,0,1732869570,07 0839+ 34H/111,1732889437,1732889444,528,0,0
